einzelplan;einzelplan-text;einahmen-ausgaben;einahmen-ausgaben-text;kapitel;kapitel-text;titel;funktion;titel-text;flex;seite;soll ;titelgruppe;tgr-text
"01";"Bundespräsident und Bundespräsidialamt";"A";"";"0112";"Bundespräsidialamt";"42201";"011";"Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten";"ja";"14";7815;
"01";"Bundespräsident und Bundespräsidialamt";"A";"";"0112";"Bundespräsidialamt";"42202";"011";"Bezüge und Nebenleistungen der beamteten Hilfskräfte";"ja";"14";0;
"01";"Bundespräsident und Bundespräsidialamt";"A";"";"0112";"Bundespräsidialamt";"42709";"011";"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige";"ja";"14";900;
"01";"Bundespräsident und Bundespräsidialamt";"A";"";"0112";"Bundespräsidialamt";"42801";"011";"Entgelte der Arbeitnehmerinnen und Arbeitnehmer";"ja";"14";8980;
"01";"Bundespräsident und Bundespräsidialamt";"A";"";"0112";"Bundespräsidialamt";"45301";"011";"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen";"ja";"14";50;
"01";"Bundespräsident und Bundespräsidialamt";"A";"";"0112";"Bundespräsidialamt";"51101";"011";"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung";"ja";"14";1521;
"01";"Bundespräsident und Bundespräsidialamt";"A";"";"0112";"Bundespräsidialamt";"51401";"011";"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.";"ja";"14";180;
"01";"Bundespräsident und Bundespräsidialamt";"A";"";"0112";"Bundespräsidialamt";"51701";"011";"Bewirtschaftung der Grundstücke, Gebäude und Räume";"ja";"14";3150;
"01";"Bundespräsident und Bundespräsidialamt";"A";"";"0112";"Bundespräsidialamt";"51801";"011";"Mieten und Pachten";"ja";"14";360;
"01";"Bundespräsident und Bundespräsidialamt";"A";"";"0112";"Bundespräsidialamt";"51901";"011";"Unterhaltung der Grundstücke und baulichen Anlagen";"ja";"14";1708;
"01";"Bundespräsident und Bundespräsidialamt";"A";"";"0112";"Bundespräsidialamt";"52501";"011";"Aus- und Fortbildung";"ja";"14";190;
"01";"Bundespräsident und Bundespräsidialamt";"A";"";"0112";"Bundespräsidialamt";"52604";"011";"Kosten der Kommission unabhängiger Sachverständiger gemäß § 18 Abs. 6 Parteiengesetz";"ja";"14";0;
"01";"Bundespräsident und Bundespräsidialamt";"A";"";"0112";"Bundespräsidialamt";"52701";"011";"Dienstreisen";"ja";"14";300;
"01";"Bundespräsident und Bundespräsidialamt";"A";"";"0112";"Bundespräsidialamt";"53201";"011";"Aufträge und Dienstleistungen im Bereich Informationstechnik";"ja";"14";757;
"01";"Bundespräsident und Bundespräsidialamt";"A";"";"0112";"Bundespräsidialamt";"53204";"011";"Kosten aus Anlass von Staatsbesuchen und Reisen des Bundespräsidenten im Ausland";"ja";"15";1400;
"01";"Bundespräsident und Bundespräsidialamt";"A";"";"0112";"Bundespräsidialamt";"53205";"011";"Kosten für Orden und Ehrenzeichen";"ja";"15";150;
"01";"Bundespräsident und Bundespräsidialamt";"A";"";"0112";"Bundespräsidialamt";"53999";"011";"Vermischte Verwaltungsausgaben";"ja";"15";140;
"01";"Bundespräsident und Bundespräsidialamt";"A";"";"0112";"Bundespräsidialamt";"71101";"011";"Kleine Neu-﻿, Um- und Erweiterungsbauten";"ja";"15";900;
"01";"Bundespräsident und Bundespräsidialamt";"A";"";"0112";"Bundespräsidialamt";"71201";"011";"Baumaßnahmen von mehr als 6 000 000 € im Einzelfall";"ja";"15";0;
"01";"Bundespräsident und Bundespräsidialamt";"A";"";"0112";"Bundespräsidialamt";"81101";"011";"Erwerb von Fahrzeugen";"ja";"15";0;
"01";"Bundespräsident und Bundespräsidialamt";"A";"";"0112";"Bundespräsidialamt";"81201";"011";"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)";"ja";"15";440;
"01";"Bundespräsident und Bundespräsidialamt";"A";"";"0112";"Bundespräsidialamt";"81202";"011";"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik";"ja";"15";563;
"01";"Bundespräsident und Bundespräsidialamt";"E";"Verwaltungseinnahmen";"0113";"Büro der Gemeinsamen Wissenschaftskonferenz";"11999";"011";"Vermischte Einnahmen";;"17";0;
"01";"Bundespräsident und Bundespräsidialamt";"E";"Verwaltungseinnahmen";"0113";"Büro der Gemeinsamen Wissenschaftskonferenz";"13201";"011";"Erlöse aus der Veräußerung von beweglichen Sachen";;"17";0;
"01";"Bundespräsident und Bundespräsidialamt";"E";"Übrige Einnahmen";"0113";"Büro der Gemeinsamen Wissenschaftskonferenz";"28209";"011";"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen";;"17";0;
"01";"Bundespräsident und Bundespräsidialamt";"E";"Übrige Einnahmen";"0113";"Büro der Gemeinsamen Wissenschaftskonferenz";"38103";"890";"Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7";;"17";0;
"01";"Bundespräsident und Bundespräsidialamt";"A";"Sächliche Verwaltungsausgaben";"0113";"Büro der Gemeinsamen Wissenschaftskonferenz";"51802";"011";"Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement";"nein";"17";437;
"01";"Bundespräsident und Bundespräsidialamt";"A";"Sächliche Verwaltungsausgaben";"0113";"Büro der Gemeinsamen Wissenschaftskonferenz";"52901";"011";"Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen";"nein";"17";4;
"01";"Bundespräsident und Bundespräsidialamt";"A";"Sächliche Verwaltungsausgaben";"0113";"Büro der Gemeinsamen Wissenschaftskonferenz";"54709";"011";"Ausgaben für Vorhaben, die aus Spenden, Sponsoring und ähnlichen freiwilligen Geldleistungen finanziert werden";"nein";"18";0;
"01";"Bundespräsident und Bundespräsidialamt";"A";"Besondere Finanzierungsausgaben";"0113";"Büro der Gemeinsamen Wissenschaftskonferenz";"98101";"890";"Leistungen an Bundesbehörden zur Durchführung von Aufträgen";"nein";"18";0;
"01";"Bundespräsident und Bundespräsidialamt";"A";"Besondere Finanzierungsausgaben";"0113";"Büro der Gemeinsamen Wissenschaftskonferenz";"98103";"890";"Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7";"nein";"18";0;
"01";"Bundespräsident und Bundespräsidialamt";"A";"";"0113";"Büro der Gemeinsamen Wissenschaftskonferenz";"42201";"011";"Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten";"ja";"18";655;
"01";"Bundespräsident und Bundespräsidialamt";"A";"";"0113";"Büro der Gemeinsamen Wissenschaftskonferenz";"42709";"011";"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige";"ja";"18";30;
"01";"Bundespräsident und Bundespräsidialamt";"A";"";"0113";"Büro der Gemeinsamen Wissenschaftskonferenz";"42801";"011";"Entgelte der Arbeitnehmerinnen und Arbeitnehmer";"ja";"18";1317;
"01";"Bundespräsident und Bundespräsidialamt";"A";"";"0113";"Büro der Gemeinsamen Wissenschaftskonferenz";"44101";"840";"Beihilfen aufgrund der Beihilfevorschriften";"ja";"18";45;
"01";"Bundespräsident und Bundespräsidialamt";"A";"";"0113";"Büro der Gemeinsamen Wissenschaftskonferenz";"44301";"840";"Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften";"ja";"18";6;
"01";"Bundespräsident und Bundespräsidialamt";"A";"";"0113";"Büro der Gemeinsamen Wissenschaftskonferenz";"45202";"223";"Unfallversicherung Bund und Bahn";"ja";"18";2;
"01";"Bundespräsident und Bundespräsidialamt";"A";"";"0113";"Büro der Gemeinsamen Wissenschaftskonferenz";"45301";"011";"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen";"ja";"19";0;
"01";"Bundespräsident und Bundespräsidialamt";"A";"";"0113";"Büro der Gemeinsamen Wissenschaftskonferenz";"51101";"011";"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung";"ja";"19";116;
"01";"Bundespräsident und Bundespräsidialamt";"A";"";"0113";"Büro der Gemeinsamen Wissenschaftskonferenz";"51801";"011";"Mieten und Pachten";"ja";"19";55;
"01";"Bundespräsident und Bundespräsidialamt";"A";"";"0113";"Büro der Gemeinsamen Wissenschaftskonferenz";"53201";"011";"Aufträge und Dienstleistungen im Bereich Informationstechnik";"ja";"19";126;
"01";"Bundespräsident und Bundespräsidialamt";"A";"";"0113";"Büro der Gemeinsamen Wissenschaftskonferenz";"53999";"011";"Vermischte Verwaltungsausgaben";"ja";"19";196;
"01";"Bundespräsident und Bundespräsidialamt";"A";"";"0113";"Büro der Gemeinsamen Wissenschaftskonferenz";"63403";"011";"Zuweisungen an den Versorgungsfonds";"ja";"19";161;
"01";"Bundespräsident und Bundespräsidialamt";"A";"";"0113";"Büro der Gemeinsamen Wissenschaftskonferenz";"71101";"011";"Kleine Neu-﻿, Um- und Erweiterungsbauten";"ja";"19";0;
"01";"Bundespräsident und Bundespräsidialamt";"A";"";"0113";"Büro der Gemeinsamen Wissenschaftskonferenz";"81101";"011";"Erwerb von Fahrzeugen";"ja";"19";10;
"01";"Bundespräsident und Bundespräsidialamt";"A";"";"0113";"Büro der Gemeinsamen Wissenschaftskonferenz";"81201";"011";"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)";"ja";"19";0;
"01";"Bundespräsident und Bundespräsidialamt";"A";"";"0113";"Büro der Gemeinsamen Wissenschaftskonferenz";"81202";"011";"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik";"ja";"19";80;
"02";"Deutscher Bundestag";"E";"Übrige Einnahmen";"0211";"Zentral veranschlagte Verwaltungseinnahmen und -ausgaben";"28209";"011";"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen";;"6";0;
"02";"Deutscher Bundestag";"E";"Übrige Einnahmen";"0211";"Zentral veranschlagte Verwaltungseinnahmen und -ausgaben";"38101";"890";"Leistungen von Bundesbehörden zur Durchführung von Aufträgen";;"6";0;
"02";"Deutscher Bundestag";"E";"Übrige Einnahmen";"0211";"Zentral veranschlagte Verwaltungseinnahmen und -ausgaben";"38103";"890";"Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7";;"6";0;
"02";"Deutscher Bundestag";"E";"";"0211";"Zentral veranschlagte Verwaltungseinnahmen und -ausgaben";"11957";"018";"Vermischte Einnahmen";;"6";0;"57";"Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter";
"02";"Deutscher Bundestag";"E";"";"0211";"Zentral veranschlagte Verwaltungseinnahmen und -ausgaben";"23257";"018";"Beteiligung an den Versorgungslasten des Bundes";;"6";0;"57";"Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter";
"02";"Deutscher Bundestag";"A";"Sächliche Verwaltungsausgaben";"0211";"Zentral veranschlagte Verwaltungseinnahmen und -ausgaben";"52901";"011";"Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen";"nein";"6";346;
"02";"Deutscher Bundestag";"A";"Sächliche Verwaltungsausgaben";"0211";"Zentral veranschlagte Verwaltungseinnahmen und -ausgaben";"54201";"013";"Öffentlichkeitsarbeit";"nein";"7";2669;
"02";"Deutscher Bundestag";"A";"Sächliche Verwaltungsausgaben";"0211";"Zentral veranschlagte Verwaltungseinnahmen und -ausgaben";"54709";"011";"Ausgaben für Vorhaben, die aus Spenden, Sponsoring und ähnlichen freiwilligen Geldleistungen finanziert werden";"nein";"7";0;
"02";"Deutscher Bundestag";"A";"Besondere Finanzierungsausgaben";"0211";"Zentral veranschlagte Verwaltungseinnahmen und -ausgaben";"98103";"890";"Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7";"nein";"7";0;
"02";"Deutscher Bundestag";"A";"";"0211";"Zentral veranschlagte Verwaltungseinnahmen und -ausgaben";"43157";"018";"Versorgungsbezüge sonstiger Amtsträger und deren Hinterbliebenen";"nein";"8";350;"57";"Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter";
"02";"Deutscher Bundestag";"A";"";"0211";"Zentral veranschlagte Verwaltungseinnahmen und -ausgaben";"43257";"018";"Versorgungsbezüge";"nein";"8";30900;"57";"Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter";
"02";"Deutscher Bundestag";"A";"";"0211";"Zentral veranschlagte Verwaltungseinnahmen und -ausgaben";"43457";"018";"Zuführung an die Versorgungsrücklage";"nein";"8";1420;"57";"Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter";
"02";"Deutscher Bundestag";"A";"";"0211";"Zentral veranschlagte Verwaltungseinnahmen und -ausgaben";"44357";"018";"Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften";"nein";"8";10;"57";"Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter";
"02";"Deutscher Bundestag";"A";"";"0211";"Zentral veranschlagte Verwaltungseinnahmen und -ausgaben";"44657";"018";"Beihilfen aufgrund der Beihilfevorschriften";"nein";"8";6800;"57";"Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter";
"02";"Deutscher Bundestag";"A";"";"0211";"Zentral veranschlagte Verwaltungseinnahmen und -ausgaben";"63257";"018";"Erstattungen des Bundes für Versorgungslasten";"nein";"8";620;"57";"Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter";
"02";"Deutscher Bundestag";"A";"";"0211";"Zentral veranschlagte Verwaltungseinnahmen und -ausgaben";"42401";"011";"Zuführung an die Versorgungsrücklage";"ja";"9";2079;
"02";"Deutscher Bundestag";"A";"";"0211";"Zentral veranschlagte Verwaltungseinnahmen und -ausgaben";"44101";"840";"Beihilfen aufgrund der Beihilfevorschriften";"ja";"9";4000;
"02";"Deutscher Bundestag";"A";"";"0211";"Zentral veranschlagte Verwaltungseinnahmen und -ausgaben";"44301";"840";"Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften";"ja";"9";200;
"02";"Deutscher Bundestag";"A";"";"0211";"Zentral veranschlagte Verwaltungseinnahmen und -ausgaben";"44302";"840";"Heilfürsorge";"ja";"9";150;
"02";"Deutscher Bundestag";"A";"";"0211";"Zentral veranschlagte Verwaltungseinnahmen und -ausgaben";"45202";"223";"Unfallversicherung Bund und Bahn";"ja";"9";450;
"02";"Deutscher Bundestag";"A";"";"0211";"Zentral veranschlagte Verwaltungseinnahmen und -ausgaben";"52601";"011";"Gerichts- und ähnliche Kosten";"ja";"9";435;
"02";"Deutscher Bundestag";"A";"";"0211";"Zentral veranschlagte Verwaltungseinnahmen und -ausgaben";"52602";"011";"Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen";"ja";"9";3036;
"02";"Deutscher Bundestag";"A";"";"0211";"Zentral veranschlagte Verwaltungseinnahmen und -ausgaben";"52703";"011";"Reisen in Angelegenheiten der Personalvertretungen und der Gleichstellungsbeauftragten sowie in Vertretung der Interessen schwerbehinderter Menschen";"ja";"9";8;
"02";"Deutscher Bundestag";"A";"";"0211";"Zentral veranschlagte Verwaltungseinnahmen und -ausgaben";"54301";"011";"Veröffentlichungen und Fachinformationen";"ja";"9";5154;
"02";"Deutscher Bundestag";"A";"";"0211";"Zentral veranschlagte Verwaltungseinnahmen und -ausgaben";"54501";"011";"Konferenzen, Tagungen, Messen und Ausstellungen";"ja";"10";3030;
"02";"Deutscher Bundestag";"A";"";"0211";"Zentral veranschlagte Verwaltungseinnahmen und -ausgaben";"63403";"011";"Zuweisungen an den Versorgungsfonds";"ja";"10";15118;
"02";"Deutscher Bundestag";"E";"Verwaltungseinnahmen";"0212";"Deutscher Bundestag";"11101";"011";"Gebühren, sonstige Entgelte";;"12";447;
"02";"Deutscher Bundestag";"E";"Verwaltungseinnahmen";"0212";"Deutscher Bundestag";"11901";"011";"Einnahmen aus Veröffentlichungen";;"12";170;
"02";"Deutscher Bundestag";"E";"Verwaltungseinnahmen";"0212";"Deutscher Bundestag";"11999";"011";"Vermischte Einnahmen";;"12";159;
"02";"Deutscher Bundestag";"E";"Verwaltungseinnahmen";"0212";"Deutscher Bundestag";"12401";"011";"Einnahmen aus Vermietung, Verpachtung und Nutzung";;"12";1353;
"02";"Deutscher Bundestag";"E";"Verwaltungseinnahmen";"0212";"Deutscher Bundestag";"13201";"011";"Erlöse aus der Veräußerung von beweglichen Sachen";;"13";70;
"02";"Deutscher Bundestag";"E";"Übrige Einnahmen";"0212";"Deutscher Bundestag";"38103";"890";"Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7";;"13";0;
"02";"Deutscher Bundestag";"A";"Personalausgaben";"0212";"Deutscher Bundestag";"41101";"011";"Entschädigungen und Amtszulagen nach § 11 Abgeordnetengesetz";"nein";"13";93047;
"02";"Deutscher Bundestag";"A";"Personalausgaben";"0212";"Deutscher Bundestag";"41102";"011";"Aufwandsentschädigungen nach § 12 Abs. 2 und 5 Abgeordnetengesetz";"nein";"14";43654;
"02";"Deutscher Bundestag";"A";"Personalausgaben";"0212";"Deutscher Bundestag";"41103";"011";"Aufwendungen für die Beschäftigung von Mitarbeitern nach § 12 Abs. 3 Abgeordnetengesetz";"nein";"14";307109;
"02";"Deutscher Bundestag";"A";"Personalausgaben";"0212";"Deutscher Bundestag";"41104";"011";"Zuschuss zu den Kosten in Krankheits-﻿, Pflege- und Geburtsfällen sowie Unterstützungen nach §§ 27 und 28 Abgeordnetengesetz";"nein";"15";10400;
"02";"Deutscher Bundestag";"A";"Personalausgaben";"0212";"Deutscher Bundestag";"41105";"011";"Übergangsgeld für ausgeschiedene Mitglieder des Deutschen Bundestages nach § 18  Abgeordnetengesetz";"nein";"15";640;
"02";"Deutscher Bundestag";"A";"Personalausgaben";"0212";"Deutscher Bundestag";"41111";"011";"Überbrückungsgeld/Sterbegeld an Hinterbliebene sowie Versicherungen nach §§ 24, 26, 35a, 35b, 37, 38 und 41 Abgeordnetengesetz";"nein";"15";750;
